time,atom0_x,atom0_y,atom0_z,atom0_vx,atom0_vy,atom0_vz,atom0_ax,atom0_ay,atom0_az,atom1_x,atom1_y,atom1_z,atom1_vx,atom1_vy,atom1_vz,atom1_ax,atom1_ay,atom1_az,pressure,PE,KE,temperature
1.36417e-11,3e-10,0,0,-5.48347e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.97299e-297,2.40894e-274
1.36447e-11,3e-10,0,0,-5.48468e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,9.97738e-297,2.40999e-274
1.36477e-11,3e-10,0,0,-5.48588e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.98177e-297,2.41105e-274
1.36507e-11,3e-10,0,0,-5.48709e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,9.98615e-297,2.41211e-274
1.36537e-11,3e-10,0,0,-5.4883e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.99055e-297,2.41318e-274
1.36567e-11,3e-10,0,0,-5.4895e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,9.99494e-297,2.41424e-274
1.36597e-11,3e-10,0,0,-5.49071e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,9.99933e-297,2.4153e-274
1.36627e-11,3e-10,0,0,-5.49191e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00037e-296,2.41636e-274
1.36657e-11,3e-10,0,0,-5.49312e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00081e-296,2.41742e-274
1.36687e-11,3e-10,0,0,-5.49433e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00125e-296,2.41848e-274
1.36717e-11,3e-10,0,0,-5.49553e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00169e-296,2.41954e-274
1.36747e-11,3e-10,0,0,-5.49674e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00213e-296,2.4206e-274
1.36777e-11,3e-10,0,0,-5.49794e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00257e-296,2.42167e-274
1.36807e-11,3e-10,0,0,-5.49915e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00301e-296,2.42273e-274
1.36837e-11,3e-10,0,0,-5.50036e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00345e-296,2.42379e-274
1.36867e-11,3e-10,0,0,-5.50156e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00389e-296,2.42485e-274
1.36897e-11,3e-10,0,0,-5.50277e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00433e-296,2.42592e-274
1.36927e-11,3e-10,0,0,-5.50397e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00477e-296,2.42698e-274
1.36957e-11,3e-10,0,0,-5.50518e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00521e-296,2.42805e-274
1.36987e-11,3e-10,0,0,-5.50639e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00565e-296,2.42911e-274
1.37017e-11,3e-10,0,0,-5.50759e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00609e-296,2.43017e-274
1.37047e-11,3e-10,0,0,-5.5088e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00653e-296,2.43124e-274
1.37077e-11,3e-10,0,0,-5.51e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00697e-296,2.4323e-274
1.37107e-11,3e-10,0,0,-5.51121e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00741e-296,2.43337e-274
1.37137e-11,3e-10,0,0,-5.51242e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00785e-296,2.43443e-274
1.37167e-11,3e-10,0,0,-5.51362e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0083e-296,2.4355e-274
1.37197e-11,3e-10,0,0,-5.51483e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00874e-296,2.43656e-274
1.37227e-11,3e-10,0,0,-5.51603e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.00918e-296,2.43763e-274
1.37257e-11,3e-10,0,0,-5.51724e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.00962e-296,2.43869e-274
1.37287e-11,3e-10,0,0,-5.51844e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01006e-296,2.43976e-274
1.37317e-11,3e-10,0,0,-5.51965e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.0105e-296,2.44083e-274
1.37347e-11,3e-10,0,0,-5.52086e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01094e-296,2.44189e-274
1.37377e-11,3e-10,0,0,-5.52206e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01139e-296,2.44296e-274
1.37407e-11,3e-10,0,0,-5.52327e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01183e-296,2.44403e-274
1.37437e-11,3e-10,0,0,-5.52447e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01227e-296,2.4451e-274
1.37467e-11,3e-10,0,0,-5.52568e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01271e-296,2.44616e-274
1.37497e-11,3e-10,0,0,-5.52689e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01315e-296,2.44723e-274
1.37527e-11,3e-10,0,0,-5.52809e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0136e-296,2.4483e-274
1.37557e-11,3e-10,0,0,-5.5293e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01404e-296,2.44937e-274
1.37587e-11,3e-10,0,0,-5.5305e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01448e-296,2.45044e-274
1.37617e-11,3e-10,0,0,-5.53171e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01492e-296,2.4515e-274
1.37647e-11,3e-10,0,0,-5.53292e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01537e-296,2.45257e-274
1.37677e-11,3e-10,0,0,-5.53412e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01581e-296,2.45364e-274
1.37707e-11,3e-10,0,0,-5.53533e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01625e-296,2.45471e-274
1.37737e-11,3e-10,0,0,-5.53653e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01669e-296,2.45578e-274
1.37767e-11,3e-10,0,0,-5.53774e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01714e-296,2.45685e-274
1.37797e-11,3e-10,0,0,-5.53895e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01758e-296,2.45792e-274
1.37827e-11,3e-10,0,0,-5.54015e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01802e-296,2.45899e-274
1.37857e-11,3e-10,0,0,-5.54136e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01847e-296,2.46006e-274
1.37887e-11,3e-10,0,0,-5.54256e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.01891e-296,2.46113e-274
1.37917e-11,3e-10,0,0,-5.54377e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.01935e-296,2.4622e-274
1.37947e-11,3e-10,0,0,-5.54498e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0198e-296,2.46328e-274
1.37977e-11,3e-10,0,0,-5.54618e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02024e-296,2.46435e-274
1.38007e-11,3e-10,0,0,-5.54739e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02068e-296,2.46542e-274
1.38037e-11,3e-10,0,0,-5.54859e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02113e-296,2.46649e-274
1.38067e-11,3e-10,0,0,-5.5498e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02157e-296,2.46756e-274
1.38097e-11,3e-10,0,0,-5.55101e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02202e-296,2.46864e-274
1.38127e-11,3e-10,0,0,-5.55221e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02246e-296,2.46971e-274
1.38157e-11,3e-10,0,0,-5.55342e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.0229e-296,2.47078e-274
1.38187e-11,3e-10,0,0,-5.55462e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02335e-296,2.47186e-274
1.38217e-11,3e-10,0,0,-5.55583e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02379e-296,2.47293e-274
1.38247e-11,3e-10,0,0,-5.55704e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02424e-296,2.474e-274
1.38277e-11,3e-10,0,0,-5.55824e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02468e-296,2.47508e-274
1.38307e-11,3e-10,0,0,-5.55945e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02513e-296,2.47615e-274
1.38337e-11,3e-10,0,0,-5.56065e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02557e-296,2.47722e-274
1.38367e-11,3e-10,0,0,-5.56186e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02602e-296,2.4783e-274
1.38397e-11,3e-10,0,0,-5.56307e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02646e-296,2.47937e-274
1.38427e-11,3e-10,0,0,-5.56427e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02691e-296,2.48045e-274
1.38457e-11,3e-10,0,0,-5.56548e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02735e-296,2.48152e-274
1.38487e-11,3e-10,0,0,-5.56668e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0278e-296,2.4826e-274
1.38517e-11,3e-10,0,0,-5.56789e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02824e-296,2.48368e-274
1.38547e-11,3e-10,0,0,-5.56909e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02869e-296,2.48475e-274
1.38577e-11,3e-10,0,0,-5.5703e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.02913e-296,2.48583e-274
1.38607e-11,3e-10,0,0,-5.57151e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.02958e-296,2.4869e-274
1.38637e-11,3e-10,0,0,-5.57271e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03002e-296,2.48798e-274
1.38667e-11,3e-10,0,0,-5.57392e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03047e-296,2.48906e-274
1.38697e-11,3e-10,0,0,-5.57512e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03092e-296,2.49014e-274
1.38727e-11,3e-10,0,0,-5.57633e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03136e-296,2.49121e-274
1.38757e-11,3e-10,0,0,-5.57754e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03181e-296,2.49229e-274
1.38787e-11,3e-10,0,0,-5.57874e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03225e-296,2.49337e-274
1.38817e-11,3e-10,0,0,-5.57995e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.0327e-296,2.49445e-274
1.38847e-11,3e-10,0,0,-5.58115e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03315e-296,2.49552e-274
1.38877e-11,3e-10,0,0,-5.58236e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03359e-296,2.4966e-274
1.38907e-11,3e-10,0,0,-5.58357e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03404e-296,2.49768e-274
1.38937e-11,3e-10,0,0,-5.58477e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03449e-296,2.49876e-274
1.38967e-11,3e-10,0,0,-5.58598e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03493e-296,2.49984e-274
1.38997e-11,3e-10,0,0,-5.58718e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03538e-296,2.50092e-274
1.39027e-11,3e-10,0,0,-5.58839e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03583e-296,2.502e-274
1.39057e-11,3e-10,0,0,-5.5896e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03627e-296,2.50308e-274
1.39087e-11,3e-10,0,0,-5.5908e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03672e-296,2.50416e-274
1.39117e-11,3e-10,0,0,-5.59201e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03717e-296,2.50524e-274
1.39147e-11,3e-10,0,0,-5.59321e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03762e-296,2.50632e-274
1.39177e-11,3e-10,0,0,-5.59442e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03806e-296,2.5074e-274
1.39207e-11,3e-10,0,0,-5.59563e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03851e-296,2.50848e-274
1.39237e-11,3e-10,0,0,-5.59683e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03896e-296,2.50956e-274
1.39267e-11,3e-10,0,0,-5.59804e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.03941e-296,2.51065e-274
1.39297e-11,3e-10,0,0,-5.59924e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.03986e-296,2.51173e-274
1.39327e-11,3e-10,0,0,-5.60045e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0403e-296,2.51281e-274
1.39357e-11,3e-10,0,0,-5.60166e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04075e-296,2.51389e-274
1.39387e-11,3e-10,0,0,-5.60286e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0412e-296,2.51497e-274
1.39417e-11,3e-10,0,0,-5.60407e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04165e-296,2.51606e-274
1.39447e-11,3e-10,0,0,-5.60527e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.0421e-296,2.51714e-274
1.39477e-11,3e-10,0,0,-5.60648e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04254e-296,2.51822e-274
1.39507e-11,3e-10,0,0,-5.60769e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04299e-296,2.51931e-274
1.39537e-11,3e-10,0,0,-5.60889e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04344e-296,2.52039e-274
1.39567e-11,3e-10,0,0,-5.6101e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04389e-296,2.52147e-274
1.39597e-11,3e-10,0,0,-5.6113e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04434e-296,2.52256e-274
1.39627e-11,3e-10,0,0,-5.61251e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04479e-296,2.52364e-274
1.39657e-11,3e-10,0,0,-5.61372e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04524e-296,2.52473e-274
1.39687e-11,3e-10,0,0,-5.61492e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04569e-296,2.52581e-274
1.39717e-11,3e-10,0,0,-5.61613e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04614e-296,2.5269e-274
1.39747e-11,3e-10,0,0,-5.61733e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04658e-296,2.52798e-274
1.39777e-11,3e-10,0,0,-5.61854e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04703e-296,2.52907e-274
1.39807e-11,3e-10,0,0,-5.61975e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04748e-296,2.53015e-274
1.39837e-11,3e-10,0,0,-5.62095e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04793e-296,2.53124e-274
1.39867e-11,3e-10,0,0,-5.62216e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04838e-296,2.53233e-274
1.39897e-11,3e-10,0,0,-5.62336e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04883e-296,2.53341e-274
1.39927e-11,3e-10,0,0,-5.62457e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.04928e-296,2.5345e-274
1.39957e-11,3e-10,0,0,-5.62577e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.04973e-296,2.53559e-274
1.39987e-11,3e-10,0,0,-5.62698e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05018e-296,2.53667e-274
1.40017e-11,3e-10,0,0,-5.62819e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.05063e-296,2.53776e-274
1.40047e-11,3e-10,0,0,-5.62939e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05108e-296,2.53885e-274
1.40077e-11,3e-10,0,0,-5.6306e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.05153e-296,2.53994e-274
1.40107e-11,3e-10,0,0,-5.6318e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05198e-296,2.54102e-274
1.40137e-11,3e-10,0,0,-5.63301e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.05243e-296,2.54211e-274
1.40167e-11,3e-10,0,0,-5.63422e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05289e-296,2.5432e-274
1.40197e-11,3e-10,0,0,-5.63542e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.05334e-296,2.54429e-274
1.40227e-11,3e-10,0,0,-5.63663e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05379e-296,2.54538e-274
1.40257e-11,3e-10,0,0,-5.63783e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.05424e-296,2.54647e-274
1.40287e-11,3e-10,0,0,-5.63904e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05469e-296,2.54756e-274
1.40317e-11,3e-10,0,0,-5.64025e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-1.20595e-139,0,0,4.01985e-125,0,0,3.99986e-156,-2.66657e-140,1.05514e-296,2.54865e-274
1.40347e-11,3e-10,0,0,-5.64145e-136,0,0,-4.01985e-125,0,0,-3e+10,0,0,-0,0,0,4.01985e-125,0,0,0,-2.66657e-140,1.05559e-296,2.54974e-274
